"title"||"url"||"description"||"lng"||"lat"||"city"||"street"||"zip"||"date_start"||"date_end"||"time_start"||"time_end"||"price"||"organizer"
"Smartphone für Neueinsteiger"||"https://www.schroeder-haus.de/veranstaltungsdetails/71ae8480d1e8226ec478c171b58d7cc2/?tx_adebisevents_list%5Bevent%5D=1522&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Was ist das, was kann das, brauche ich das?  20.3.18, Dienstag, 15.30 Uhr, 1x"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-20||NA||0.645833333333333||NA||"Gebühr: € 5,- (ermäßigt € 3,-)"||"R.-A.Schroeder-Haus"
"KlangBad - Die heilende Kraft von Klängen"||"https://www.schroeder-haus.de/veranstaltungsdetails/489e27dd46cf4321fa15dc940d9bc67f/?tx_adebisevents_list%5Bevent%5D=1520&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"16.3.18, Freitag, 19.30 bis 21.00 Uhr, 1x  An diesem Abend lassen wir uns von Klängen und Gesängen berühren und einhüllen. Aus einem entspannten Zustand heraus lauschen wir den heilenden Klängen verschiedener obertonreicher Instrumente (wie z.B. Monochord, Shrutibox, Klangschalen, Koshis, Didgeridoo) und lassen uns von ihnen auf eine Reise nach innen mitnehmen. In der darauf folgenden Stille können die Klänge weiter schwingen und sich tiefer in uns verankern. * Bitte bequeme Kleidung, Socken und Decke mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-16||NA||0.8125||0.875||"Gebühr: € 15,-"||"R.-A.Schroeder-Haus"
"Mihan & Heimat"||"https://www.schroeder-haus.de/veranstaltungsdetails/52970e21176a6a2e4409a5f2a6892485/?tx_adebisevents_list%5Bevent%5D=1517&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Kurzfilm mit Livemusik  15.3.18, Donnerstag, 20.00 Uhr  Im Rahmen der Themenwoche \"Heimat - Wunsch & Wirklichkeit\" Der iranische Künstler Maneis, Kulturförderpreisträger der Stadt Würzburg, bringt als Geflüchteter Erinnerungen und Gefühle aus seiner Heimat - auf iranisch \"Mihan\" - mit, die er in seiner Kunst ausdrückt. Der Kurzfilm zu SufiArt präsentiert in orientalischer Miniaturtechnik gemalte zarte Bilder von Musikern und Instrumenten. Navid Zabihi spielt auf der Tunbak, einer persischen kelchförmigen Handtrommel. Hussein Mahmoud spielt die Saz, ein kurdisches Saiteninstrument. Die im Schröder-Haus ausgestellten Kunstwerke laden zur Besichtigung ein. Kunst und Musik sind Brücken zwischen Mihan & Heimat. Künstler: Maneis Musik: Navid Zabihi, Hussein Mahmoud"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-15||NA||0.833333333333333||NA||"Gebühr: € 12,- (ermäßigt € 9,-)"||"R.-A.Schroeder-Haus"
"Die Feldenkrais-Methode"||"https://www.schroeder-haus.de/veranstaltungsdetails/a942da413497c729b7c9993b6e5efb3e/?tx_adebisevents_list%5Bevent%5D=1518&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"15.3. - 5.7.18, donnerstags, 9.30 bis 11.00 Uhr, 11x (außer  22.3. - 5.4. und 10.5. - 31.5.)  Oft nutzen wir unsere vielfältigen Bewegungsmöglichkeiten nicht, denn unsere Bewegungen sind durch Erziehung und Routine eingeengt. Die Feldenkrais­Methode gibt uns die Möglichkeit, unsere vertrauten, eingefahrenen Bewegungsmuster wahrzunehmen und durch Achtsamkeit neue zu entdecken und zu erproben. Unsere alltäglichen Bewegungen können leichter, angenehmer, differenzierter und abwechslungsreicher werden. * Bitte bequeme Kleidung, Decke und warme Socken mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-15||2018-07-05||0.395833333333333||0.458333333333333||"Gebühr: € 61,-"||"R.-A.Schroeder-Haus"
"Die Feldenkrais-Methode"||"https://www.schroeder-haus.de/veranstaltungsdetails/a9069d7cfc6a2f1a5abaed5805be2b77/?tx_adebisevents_list%5Bevent%5D=1519&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"15.3. - 5.7.18, donnerstags, 18.00 bis 19.30 Uhr, 11x (außer 22.3. - 5.4. und 10.5. - 31.5.)  Oft nutzen wir unsere vielfältigen Bewegungsmöglichkeiten nicht, denn unsere Bewegungen sind durch Erziehung und Routine eingeengt. Die Feldenkrais­Methode gibt uns die Möglichkeit, unsere vertrauten, eingefahrenen Bewegungsmuster wahrzunehmen und durch Achtsamkeit neue zu entdecken und zu erproben. Unsere alltäglichen Bewegungen können leichter, angenehmer, differenzierter und abwechslungsreicher werden. * Bitte bequeme Kleidung, Decke und warme Socken mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-15||2018-07-05||0.75||0.8125||"Gebühr: € 61,-"||"R.-A.Schroeder-Haus"
"Regie oder Regisseuritis?"||"https://www.schroeder-haus.de/veranstaltungsdetails/8fb97dbeebcd51bb0e5b3221cf97db16/?tx_adebisevents_list%5Bevent%5D=1516&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Auf den Spuren der Opernregie durch die Jahrhunderte  14.3.18, Mittwoch, 10.00 bis 11.30 Uhr  Im Rahmen der Reihe \"Frauen-Frühschoppen\" -  ein offenes Angebot für Frauen jeden Alters, auch Männer sind herzlich willkommen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-14||NA||0.416666666666667||0.479166666666667||"Gebühr: € 4,-"||"R.-A.Schroeder-Haus"
"Heimat als Thema in der Bibel"||"https://www.schroeder-haus.de/veranstaltungsdetails/745f177bad9bc107151db5cb4eb69130/?tx_adebisevents_list%5Bevent%5D=1513&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Bibliolog  13.3.18, Dienstag, 19.00 Uhr  Im Rahmen der Themenwochen \"Heimat - Wunsch & Wirklichkeit\" Die wohl bekanntesten Erzählungen in der Bibel zu diesem Thema sind die des Volkes Israel, das Jahrzehnte und Jahrhunderte auf Wanderschaft war, Heimat verlassen musste, vertrieben und getrieben wurde, neu sesshaft wurde und erneut aufbrechen musste. Die Erfahrungen damit sind vielfältig. Zunächst gibt es eine kurze Einführung zum \"Fremdsein\" in der Bibel. Ein ausgewählter Text wird danach mit Hilfe des Bibliologs, einer Form der gegenseitigen Auslegung und Darstellung von biblischen Geschichten, genauer angeschaut. Dabei werden die Teilnehmenden sich unter Anleitung in die Personen hineinfühlen und ihre Erfahrungen lebendig werden lassen."||"9.9328"||"49.7966692"||"Würzburg"||"Kolpingstraße 2"||"97070"||2018-03-13||NA||0.791666666666667||NA||"Gebühr: ohne"||"R.-A.Schroeder-Haus"
"Low Carb - Neue Rezepte"||"https://www.schroeder-haus.de/veranstaltungsdetails/d745f12927c4c1d6b4fa23e83663e5c0/?tx_adebisevents_list%5Bevent%5D=1514&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"13.3.18,  Dienstag, 18.30 bis 21.30 Uhr, 1x  * Bitte zu dem Kurs eine Schürze mitbringen!"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-13||NA||0.770833333333333||0.895833333333333||"Gebühr: € 10,- + Materialgeld"||"R.-A.Schroeder-Haus"
"Seniorengerechte Veranstaltungen planen"||"https://www.schroeder-haus.de/veranstaltungsdetails/b125f5d4fd1963c99969ec63d1c7fef9/?tx_adebisevents_list%5Bevent%5D=1515&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Fortbildung für Seniorenkreisleiter/innen  13.3.18, Dienstag, 9.30 bis 11.30 Uhr  Bildung, Begegnung und Bewegung sind zentrale Elemente in der Seniorenarbeit. Sie erfordern eine gute, teilnehmerorientierte Vorbereitung der Veranstaltungen für Senioren. Bei diesem Treffen werden neue Themen- und Referentensammlungen vorgestellt und Empfehlungen zur Gestaltung von Bildungsveranstaltungen in der Seniorenarbeit erarbeitet. Anmeldung erforderlich. Gesonderte Einladung ergeht."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-13||NA||0.395833333333333||0.479166666666667||""||"R.-A.Schroeder-Haus"
"Mit dem Fahrrad zum Bauerndoktor"||"https://www.schroeder-haus.de/veranstaltungsdetails/63f686463c69a22e99b8507a60642c5a/?tx_adebisevents_list%5Bevent%5D=1511&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Das Leben auf dem Bauernhof vor siebzig Jahren  11.3.18, Sonntag, 11.15 Uhr  Literarische Matinee Im Rahmen der Themenwochen \"Heimat - Wunsch & Wirklichkeit\" Walter Langohrs viertes Buch \"Mit dem Fahrrad zum Bauerndoktor - und mit dem Porsche auf Kirchweih\" ist 2017 erschienen. Seine Bücher enthalten amüsante und informative Geschichten über seine Kindheit auf einem mittelfränkischen Bauernhof. Dabei erfährt man ganz nebenbei viel über den Alltag der damaligen Zeit, über manchen Jungenstreich sowie über technische Neuerungen wie den ersten Porsche-Traktor, der die Ochsen auf den Feldern ablöste. Walter Langohr wird aus seinen Büchern lesen und Anekdoten aus seiner Heimat erzählen. Kurzweilig und unterhaltsam wird er uns mit seinen Geschichten in eine längst vergangene Zeit versetzen. Mit mehr als 20 000 verkauften Büchern gehört Langohr zu den erfolgreichen fränkischen Autoren der Gegenwart. Lesung: Walter Langohr"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-11||NA||0.46875||NA||"Gebühr: € 6,- (ermäßigt € 4,-)"||"R.-A.Schroeder-Haus"
"Filz-Werkstatt für Eltern und Kind Frühlingswindlichter - Osterzeit"||"https://www.schroeder-haus.de/veranstaltungsdetails/b9554ae58aa81fd470cf056bc5280e7e/?tx_adebisevents_list%5Bevent%5D=1512&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Eltern und Kinder ab 5 Jahren  11.3.18, Sonntag, 12.30 bis 17.00 Uhr, 1x  Wir filzen farbige Wolle auf weißem Wolluntergrund, so wird es schön durchscheinend. Verschiedene Motive, von Blumen über Punkte oder Tiere ist alles möglich. Unzerbrechliche Ostereier (Styroporeier werden mit Wolle umfilzt) sind im Osternest auch dabei. * Bitte mitbringen: 2 Handtücher"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-11||NA||0.520833333333333||0.708333333333333||"Gebühr: € 27,- (1 Erw. + 1 Kind / € 9,- weitere Person) + ca. € 3,50 Materialgeld"||"R.-A.Schroeder-Haus"
"Filzen: Frühlingserwachen zur Osterzeit"||"https://www.schroeder-haus.de/veranstaltungsdetails/17944fe3d22602cb53dd4d9fff5d6f7c/?tx_adebisevents_list%5Bevent%5D=1510&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"10.3.18, Samstag, 10.00 bis 18.00 Uhr, 1x  Windlichter, Schafe, Hühner und schönes für den Ostertisch entsteht in diesem Kurs. Einfache Blüten sind auch mit dabei, gerne auch ein Osterkorb, -nest mit Eiern. * Bitte mitbringen: 2 große Handtücher, 1 Geschirrtuch, Kern- oder Olivenseife, Schüssel (ca. ø 20 cm), und  - falls vorhanden - Wasserkocher."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-10||NA||0.416666666666667||0.75||"Gebühr: € 40,- + Materialgeld"||"R.-A.Schroeder-Haus"
"Eltern turnen mit ihren Kindern"||"https://www.schroeder-haus.de/veranstaltungsdetails/2c43dd5dece517ae7db0b7e22b7d1528/?tx_adebisevents_list%5Bevent%5D=1508&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Bewegungsförderung für Eltern und Kinder ab 2 Jahren  9.3 .- 18.5.18, freitags, 16.30 bis 17.30 Uhr, 9x (außer 30.3. und 6.4.)  Diese Turnstunde soll in erster Linie eine fröhliche Stunde sein, die Eltern ganz bewusst mit ihrem Kind genießen. Der natürliche Bewegungsdrang der Kinder steht im Vordergrund. \"Alltagsmaterialien\" wie z.B. eine Zeitung, Kissen oder Bierdeckel etc. laden zum Turnen ein, woraus einfache Übungsformen entstehen, die die motorische Entwicklung des Kindes unterstützen. Diese Impulse lassen sich leicht in den Alltag integrieren. Spiel und Bewegungslieder runden die Stunde ab. * Bitte bequeme Kleidung und Turnschuhe mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-05-18||2018-03-30||0.6875||0.729166666666667||"Gebühr: € 54,- für 1 Erwachsenen und 1 Kind  - jede weitere Person € 16,-"||"R.-A.Schroeder-Haus"
"Pilates meets Shiatsu"||"https://www.schroeder-haus.de/veranstaltungsdetails/00340cbf7432436f9b6d3b5d3aed87d1/?tx_adebisevents_list%5Bevent%5D=1509&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"9.3. - 20.4.18, freitags, 17.45 bis 18.45 Uhr, 5x,  (außer 30.3. - 6.4.)  Warum tut Pilates unserem Körper so gut? Was verbindet Pilates mit der traditionellen chinesischen Medizin? Die Kombination aus Pilates-Balance- und Atemübungen sowie Shiatsu-Energie-Techniken sorgen in der regelmäßigen Anwendung für ein stabil(er)es inneres Gleichgewicht und eine bessere eigene Körperwahrnehmung. Wir lernen \"Energiebahnen\" kennen und deren Einfluss auf unseren Körper und setzen diese Kenntnisse mittels leicht in den Alltag zu integrierende Übungen ein. *Bitte bequeme Kleidung, Getränk und Anti-Rutsch-Socken mitbringen."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-09||2018-04-20||0.739583333333333||0.78125||"Gebühr: € 20,-"||"R.-A.Schroeder-Haus"
"Zumba-Gold: Für alle, die es langsamer angehen wollen"||"https://www.schroeder-haus.de/veranstaltungsdetails/9fed38fd6c9ac522dcee00d7462fda9e/?tx_adebisevents_list%5Bevent%5D=1501&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"8.3. - 12.7.18, donnerstags, 9.45 bis 10.45 Uhr, 13x (außer 29.3., 5.4., 10.5., 24.5., 31.5. und 21.6.)  Bewegungen und Tempo sind bei Zumba-Gold auf die Bedürfnisse von aktiven, älteren Teilnehmern angepasst. Es eignet sich aber auch für alle, die ihren Weg zu einem sportlichen und gesunden Leben eben erst begonnen haben. Dabei werden alle Elemente beibehalten, die \"normale\" Zumba Kurse beinhalten. Nähere Information auch unter: www.zumba.com  * Bitte mitbringen: Bequeme Kleidung, Gymnastikschuhe und großes Handtuch"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||2018-07-12||0.40625||0.447916666666667||"Gebühr: € 52,-"||"R.-A.Schroeder-Haus"
"Zumba-Fitness am Vormittag"||"https://www.schroeder-haus.de/veranstaltungsdetails/38e03e2a6c9cc031e9ca7cd430ce4d7f/?tx_adebisevents_list%5Bevent%5D=1502&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"8.3. - 12.7.18, donnerstags, 11.00 bis 12.00 Uhr, 13x (außer 29.3., 5.4., 10.5., 24.5., 31.5. und 21.6.)  Zumba ist ein Tanz-Workout, bei dem man sich zu den Rhythmen lateinamerikanischer Musik (Salsa, Cumbia, Samba sowie moderne Richtungen wie Hip Hop und Reggaeton) bewegt. Die Stunde folgt einem intermittierenden Prinzip, umfasst also Cardiotraining, Aufbau der Tiefenmuskulatur sowie Fettverbrennung. Im Vordergrund steht jedoch: Freude an der Musik und Bewegung! Nähere Information auch unter: www.zumba.com  * Bitte mitbringen: Bequeme Kleidung, Gymnastikschuhe und großes Handtuch"||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||2018-07-12||0.458333333333333||0.5||"Gebühr: € 52,-"||"R.-A.Schroeder-Haus"
"Mut zur eigenen Position"||"https://www.schroeder-haus.de/veranstaltungsdetails/52e71187c88632b20a303d2a8774fc03/?tx_adebisevents_list%5Bevent%5D=1503&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"Wie man deutlich und freundlich ausspricht, was einem wichtig ist  8.3.18, Donnerstag, 19.00 Uhr  Fällt es Ihnen leicht, eine klare Position einzunehmen und zu vertreten? Oder gehören Sie zu den Menschen, die sich eher zurücknehmen, die Konflikten ausweichen und die eigene Meinung nicht weitergeben? Wenn man sich durch eher dominante Personen einschüchtern lässt, bleiben wichtige und hilfreiche Informationen unausgesprochen.  An diesem Abend werden Wege aufgezeigt, wie man offen sagen kann, was ausgesprochen werden muss. Auf diese Weise lassen Sie andere wissen, wo Sie stehen. Ein unmittelbares, direktes, vollständiges und positiv korrigierendes Feedback hilft, Probleme zu lösen und gute Entscheidungen zu treffen. Sie erhalten wertvolle Hinweise, wie Sie lernen können, mutig und schnell auf Situationen zu reagieren, in denen Ihre Meinung gefragt ist."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||NA||0.791666666666667||NA||"Gebühr: € 5,- (ermäßigt € 3,-)"||"R.-A.Schroeder-Haus"
"Malen mit Acrylfarben - Experimentelle Malerei"||"https://www.schroeder-haus.de/veranstaltungsdetails/c88157ffe471c5c92e76f6090584980b/?tx_adebisevents_list%5Bevent%5D=1504&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"8.3. - 5.7.18, donnerstags,  17.30 bis 19.00 Uhr, 13x (außern 29.3., 5.4., 10.5., 24.5. und 31.5.)  Dieser Kurs bietet Raum zur kreativen Entfaltung und zur Entwicklung des eigenen malerischen Ausdrucks. Im experimentellen Tun entdecken wir vielfältige bildnerische Möglichkeiten. Gezielte Themenstellung, Übungen zur Farben- und Formenlehre und gemeinsame Bildbesprechungen unterstützen die individuelle Arbeit am Bild. - Der Kurs eignet sich für Anfänger und Fortgeschrittene. * Bitte mitbringen: Acrylfarben in rot, gelb, blau, schwarz und weiß, Papier DIN A 3 oder DIN A 2, evtl. Keilrahmen, diverse Borsten-Pinsel, Plastikbecher in verschiedenen Größen, Lappen, Malkittel."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||2018-07-05||0.729166666666667||0.791666666666667||"Gebühr: € 78,-"||"R.-A.Schroeder-Haus"
"Raum und Zeit und die Beschaffenheit der Wirklichkeit"||"https://www.schroeder-haus.de/veranstaltungsdetails/803585698c48f675a1d7eae1d416a933/?tx_adebisevents_list%5Bevent%5D=1505&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"8.3. - 26.4.18, donnerstags, 17.30 bis 19.00 Uhr,  6x (außer 29.3. und 5.4.)  Raum und Zeit bilden den Schauplatz unserer Wirklichkeit. Alles, was wir tun, denken und erfahren, findet in irgendeiner Raumregion während irgendeines Zeitintervalls statt. Doch was sind Raum und Zeit tatsächlich? Sind sie physikalische Realitäten oder einfach nützliche Ideen? Gibt es einen leeren Raum? Hat die Zeit einen Anfang? Besitzt sie eine Richtung aus der Vergangenheit in die Zukunft, wie unsere Alltagserfahrungen es nahe legen? Können wir Raum und Zeit manipulieren? Viele dieser Fragen bereiteten schon Philosophen und Naturwissenschaftlern wie Aristoteles, Galilei, Kant, Einstein und anderen Kopfzerbrechen. Wir beschäftigen uns mit den aktuellen Ergebnissen aus der Physik und mit philosophischen Betrachtungen zu den Phänomenen Raum und Zeit. * Bitte Lektüre besorgen: Max Tegmark, Unser mathematisches Universum (2015)."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||2018-04-26||0.729166666666667||0.791666666666667||"Gebühr: € 40,-"||"R.-A.Schroeder-Haus"
"\"Spielend Leben lernen\" - Eltern-Kind-Gruppe"||"https://www.schroeder-haus.de/veranstaltungsdetails/f74f76c84e1b6bb1887ad3e55cb7c461/?tx_adebisevents_list%5Bevent%5D=1506&tx_adebisevents_list%5Bcontroller%5D=Event&tx_adebisevents_list%5Baction%5D=show"||"für Eltern und Kinder ab dem Laufalter (bis ca. 3 Jahren)  8.3. -  17.5.18, donnerstags, 15.00 bis 17.00 Uhr, 8x (außer 29.3., 5.4. und  10.5.)  Die Eltern-Kind-Gruppe gibt Müttern und Vätern Gelegenheit, mit ihrem Kind in der Gemeinschaft mit Gleichgesinnten zu spielen und zu lernen. Finger-, Kreis- und Singspiele, Musik und Bewegung, gestalterische Elemente, Sinneserfahrungen sowie Werterziehung werden jahreszeitlich in ein Programm eingebettet und wecken das Interesse der Kinder. Eltern haben Gelegenheit, Kontakte zu knüpfen, Erfahrungen auszutauschen, Elternrolle zu bedenken und zu diskutieren und erhalten Anregungen zur altersgemäßen Förderung ihres Kindes."||"9.93501"||"49.78972"||"Würzburg"||"Wilhelm-Schwinn-Platz 3"||"97070"||2018-03-08||2018-05-17||0.625||0.708333333333333||"Gebühr: 48,-€ für 1 Erwachsenen und 1 Kind"||"R.-A.Schroeder-Haus"
